Fecha,Apertura,Máximo,Mínimo,Cierre,Volumen
"May 11, 2025",2583.42,2589.45,2446.6,2508.83,0
"May 10, 2025",2345.76,2597.54,2320.24,2582.42,0
"May 9, 2025",2206.13,2486.01,2186.05,2345.51,0
"May 8, 2025",1811.55,2222.21,1809.46,2206.51,0
"May 7, 2025",1815.02,1849.66,1788.69,1811.61,0
"May 6, 2025",1819.73,1820.8,1753.32,1815.09,0
"May 5, 2025",1808.7,1832.05,1783.31,1819.7,0
"May 4, 2025",1833.65,1850.0,1804.5,1808.59,0
"May 3, 2025",1842.72,1848.25,1812.82,1833.84,0
"May 2, 2025",1839.17,1869.53,1814.73,1842.71,0
"May 1, 2025",1794.04,1872.94,1793.15,1839.22,0
"Apr 30, 2025",1799.21,1816.69,1736.14,1793.78,0
"Apr 29, 2025",1798.91,1842.03,1782.28,1799.18,0
"Apr 28, 2025",1792.45,1827.48,1747.73,1798.85,0
"Apr 27, 2025",1822.18,1856.44,1785.9,1792.86,0
"Apr 26, 2025",1786.53,1839.36,1781.47,1821.88,0
"Apr 25, 2025",1770.0,1826.7,1740.33,1786.63,0
"Apr 24, 2025",1795.98,1801.69,1724.74,1769.83,0
"Apr 23, 2025",1757.2,1829.71,1746.92,1796.1,0
"Apr 22, 2025",1579.82,1773.64,1542.0,1757.33,0
"Apr 21, 2025",1587.46,1656.12,1566.15,1579.73,0
"Apr 20, 2025",1612.97,1618.44,1566.69,1587.51,0
"Apr 19, 2025",1588.97,1629.05,1585.47,1612.92,0
"Apr 18, 2025",1582.4,1599.42,1573.9,1588.92,0
"Apr 17, 2025",1578.01,1615.31,1564.2,1582.55,0
"Apr 16, 2025",1589.03,1610.78,1540.03,1578.11,0
"Apr 15, 2025",1622.77,1659.84,1585.23,1588.63,0
"Apr 14, 2025",1596.88,1689.86,1596.09,1622.77,0
"Apr 13, 2025",1643.5,1648.29,1564.84,1596.69,0
"Apr 12, 2025",1567.16,1666.02,1546.82,1643.53,0
"Apr 11, 2025",1522.47,1587.54,1505.0,1567.15,0
"Apr 10, 2025",1668.2,1669.39,1474.91,1522.52,0
"Apr 9, 2025",1472.6,1687.19,1386.8,1668.04,0
"Apr 8, 2025",1554.93,1617.34,1447.61,1472.55,0
"Apr 7, 2025",1576.95,1634.04,1415.37,1555.24,0
"Apr 6, 2025",1805.96,1815.57,1539.44,1576.73,0
"Apr 5, 2025",1815.34,1826.3,1767.51,1805.97,0
"Apr 4, 2025",1815.61,1833.96,1760.59,1815.34,0
"Apr 3, 2025",1794.98,1844.07,1751.38,1815.64,0
"Apr 2, 2025",1905.48,1951.18,1782.76,1795.31,0
"Apr 1, 2025",1823.56,1926.3,1820.35,1905.49,0
"Mar 31, 2025",1806.32,1852.55,1778.69,1823.48,0
"Mar 30, 2025",1827.31,1847.57,1769.41,1806.22,0
"Mar 29, 2025",1895.55,1911.9,1799.2,1827.32,0
"Mar 28, 2025",2002.41,2015.45,1863.01,1895.5,0
"Mar 27, 2025",2008.94,2037.4,1987.72,2002.36,0
"Mar 26, 2025",2067.51,2078.37,1982.41,2009.19,0
"Mar 25, 2025",2078.57,2096.52,2038.64,2067.76,0
"Mar 24, 2025",2005.72,2101.98,1978.76,2077.48,0
"Mar 23, 2025",1979.98,2019.89,1977.71,2005.3,0
"Mar 22, 2025",1964.94,2005.04,1964.27,1980.04,0
"Mar 21, 2025",1981.85,1994.89,1937.21,1964.85,0
"Mar 20, 2025",2057.95,2067.48,1952.24,1982.1,0
"Mar 19, 2025",1932.54,2068.76,1928.25,2057.75,0
"Mar 18, 2025",1927.01,1935.18,1872.51,1932.54,0
"Mar 17, 2025",1887.45,1951.63,1880.48,1927.0,0
"Mar 16, 2025",1937.38,1940.47,1863.49,1887.44,0
"Mar 15, 2025",1909.53,1955.24,1904.97,1937.39,0
"Mar 14, 2025",1863.0,1945.09,1861.11,1909.47,0
"Mar 13, 2025",1909.02,1919.69,1823.53,1862.97,0
"Mar 12, 2025",1919.66,1954.57,1832.02,1908.98,0
"Mar 11, 2025",1859.78,1961.8,1760.94,1919.84,0
"Mar 10, 2025",2015.43,2150.71,1812.77,1861.15,0
"Mar 9, 2025",2201.71,2210.31,1991.19,2015.51,0
"Mar 8, 2025",2139.8,2232.33,2107.73,2201.51,0
"Mar 7, 2025",2202.5,2254.23,2103.47,2138.99,0
"Mar 6, 2025",2241.91,2319.4,2177.68,2202.48,0
"Mar 5, 2025",2169.99,2272.8,2156.1,2241.98,0
"Mar 4, 2025",2145.65,2220.36,1996.77,2170.02,0
"Mar 3, 2025",2519.53,2522.32,2097.08,2145.57,0
"Mar 2, 2025",2216.52,2548.81,2175.32,2519.69,0
"Mar 1, 2025",2237.94,2279.87,2144.09,2216.64,0
"Feb 28, 2025",2305.56,2310.95,2076.17,2237.91,0
"Feb 27, 2025",2331.51,2378.09,2230.45,2305.48,0
"Feb 26, 2025",2493.38,2503.42,2255.05,2331.45,0
"Feb 25, 2025",2514.21,2529.67,2326.63,2493.59,0
"Feb 24, 2025",2820.46,2839.01,2478.9,2513.82,0
"Feb 23, 2025",2764.03,2850.61,2746.77,2821.31,0
"Feb 22, 2025",2660.04,2797.06,2653.87,2764.03,0
"Feb 21, 2025",2740.02,2842.83,2616.92,2659.66,0
"Feb 20, 2025",2715.68,2770.03,2708.22,2740.39,0
"Feb 19, 2025",2669.21,2735.92,2656.38,2715.77,0
"Feb 18, 2025",2743.02,2754.68,2606.9,2669.34,0
"Feb 17, 2025",2663.23,2848.78,2640.18,2743.2,0
"Feb 16, 2025",2693.56,2724.1,2655.3,2663.32,0
"Feb 15, 2025",2726.07,2738.68,2668.53,2693.56,0
"Feb 14, 2025",2675.94,2790.02,2666.27,2726.09,0
"Feb 13, 2025",2737.03,2756.44,2615.67,2675.9,0
"Feb 12, 2025",2602.83,2794.87,2551.17,2736.9,0
"Feb 11, 2025",2661.32,2724.9,2565.4,2602.78,0
"Feb 10, 2025",2628.65,2692.81,2564.02,2661.17,0
"Feb 9, 2025",2632.58,2695.22,2530.44,2628.72,0
"Feb 8, 2025",2623.0,2665.48,2591.78,2632.31,0
"Feb 7, 2025",2688.9,2798.03,2564.97,2622.21,0
"Feb 6, 2025",2787.66,2857.14,2662.45,2688.4,0
"Feb 5, 2025",2735.23,2824.4,2701.1,2787.78,0
"Feb 4, 2025",2883.82,2888.25,2636.17,2735.05,0
"Feb 3, 2025",2868.08,2919.48,2159.28,2884.57,0
"Feb 2, 2025",3118.61,3161.89,2755.47,2868.69,0
"Feb 1, 2025",3298.82,3329.66,3103.92,3118.33,0
"Jan 31, 2025",3247.87,3437.57,3214.94,3298.27,0
"Jan 30, 2025",3113.29,3282.99,3093.12,3247.78,0
"Jan 29, 2025",3076.38,3177.98,3055.18,3113.0,0
"Jan 28, 2025",3179.09,3222.74,3040.09,3077.11,0
"Jan 27, 2025",3235.86,3250.4,3024.09,3178.92,0
"Jan 26, 2025",3317.29,3359.31,3233.92,3236.13,0
"Jan 25, 2025",3309.71,3349.3,3270.27,3317.27,0
"Jan 24, 2025",3334.81,3424.9,3277.32,3309.55,0
"Jan 23, 2025",3240.48,3346.73,3184.07,3334.71,0
"Jan 22, 2025",3327.24,3364.75,3223.39,3240.22,0
"Jan 21, 2025",3278.44,3365.78,3202.49,3327.41,0
"Jan 20, 2025",3208.93,3444.28,3147.52,3278.04,0
"Jan 19, 2025",3305.4,3444.21,3127.62,3208.96,0
"Jan 18, 2025",3473.56,3493.06,3228.33,3305.79,0
"Jan 17, 2025",3308.19,3525.54,3307.31,3474.11,0
"Jan 16, 2025",3450.31,3458.18,3265.68,3308.35,0
"Jan 15, 2025",3223.68,3473.1,3186.14,3450.54,0
"Jan 14, 2025",3135.67,3254.75,3126.81,3223.68,0
"Jan 13, 2025",3266.1,3335.19,2920.59,3135.5,0
"Jan 12, 2025",3282.15,3298.02,3224.51,3265.95,0
"Jan 11, 2025",3267.52,3317.65,3219.7,3282.22,0
"Jan 10, 2025",3219.5,3320.5,3196.11,3267.49,0
"Jan 9, 2025",3326.36,3355.86,3159.38,3219.43,0
"Jan 8, 2025",3381.62,3413.68,3209.21,3326.33,0
"Jan 7, 2025",3688.34,3701.11,3358.09,3381.58,0
"Jan 6, 2025",3634.11,3743.94,3611.21,3688.61,0
"Jan 5, 2025",3657.74,3673.81,3594.62,3634.1,0
"Jan 4, 2025",3605.2,3669.2,3574.33,3657.71,0
"Jan 3, 2025",3451.68,3627.06,3421.83,3605.01,0
"Jan 2, 2025",3353.41,3493.45,3348.35,3451.39,0
"Jan 1, 2025",3332.41,3366.53,3310.26,3353.5,0
"Dec 31, 2024",3356.39,3444.4,3311.41,3332.53,0
"Dec 30, 2024",3349.59,3428.53,3298.8,3356.39,0
"Dec 29, 2024",3397.86,3406.65,3321.66,3349.51,0
"Dec 28, 2024",3328.77,3419.92,3318.03,3397.9,0
"Dec 27, 2024",3331.05,3436.71,3302.58,3328.92,0
"Dec 26, 2024",3493.3,3512.6,3302.31,3331.23,0
"Dec 25, 2024",3491.96,3542.83,3440.1,3493.24,0
"Dec 24, 2024",3415.74,3535.86,3355.61,3492.05,0
"Dec 23, 2024",3277.51,3461.53,3217.37,3415.79,0
"Dec 22, 2024",3337.0,3398.66,3219.29,3277.54,0
"Dec 21, 2024",3472.59,3552.92,3293.51,3337.22,0
"Dec 20, 2024",3417.93,3496.33,3098.2,3472.55,0
"Dec 19, 2024",3619.58,3717.66,3330.87,3417.93,0
"Dec 18, 2024",3886.89,3902.72,3617.84,3618.79,0
"Dec 17, 2024",3987.33,4040.34,3849.29,3886.77,0
"Dec 16, 2024",3951.65,4106.96,3882.71,3987.48,0
"Dec 15, 2024",3868.44,3971.5,3832.1,3951.94,0
"Dec 14, 2024",3910.85,3943.28,3826.76,3868.41,0
"Dec 13, 2024",3883.03,3967.4,3855.02,3911.21,0
"Dec 12, 2024",3833.17,3987.01,3800.09,3883.1,0
"Dec 11, 2024",3631.28,3850.77,3567.57,3832.82,0
"Dec 10, 2024",3719.0,3780.75,3520.37,3631.83,0
"Dec 9, 2024",4006.1,4008.78,3525.23,3718.69,0
"Dec 8, 2024",4007.69,4018.0,3927.85,4005.7,0
"Dec 7, 2024",4006.03,4029.45,3974.18,4002.69,0
"Dec 6, 2024",3792.21,4093.17,3782.68,4005.81,0
"Dec 5, 2024",3840.84,3956.54,3683.42,3811.01,0
"Dec 4, 2024",3620.04,3895.17,3617.74,3841.33,0
"Dec 3, 2024",3643.74,3670.22,3504.23,3620.71,0
"Dec 2, 2024",3710.5,3761.34,3557.25,3644.2,0
"Dec 1, 2024",3706.62,3747.46,3663.23,3711.17,0
"Nov 30, 2024",3593.6,3739.93,3572.25,3705.71,0
"Nov 29, 2024",3579.91,3647.26,3538.45,3593.49,0
"Nov 28, 2024",3656.61,3664.88,3531.87,3579.81,0
"Nov 27, 2024",3326.03,3687.01,3303.57,3657.25,0
"Nov 26, 2024",3412.95,3461.29,3255.54,3326.52,0
"Nov 25, 2024",3364.6,3545.28,3304.09,3413.54,0
"Nov 24, 2024",3397.0,3451.8,3288.43,3363.66,0
"Nov 23, 2024",3331.65,3499.37,3317.65,3396.22,0
"Nov 22, 2024",3360.65,3428.46,3262.81,3331.6,0
"Nov 21, 2024",3072.06,3388.54,3035.85,3361.05,0
"Nov 20, 2024",3111.12,3159.95,3032.6,3072.19,0
"Nov 19, 2024",3208.25,3222.0,3070.36,3111.38,0
"Nov 18, 2024",3075.72,3225.13,3052.49,3207.86,0
"Nov 17, 2024",3133.31,3160.15,3039.25,3075.66,0
"Nov 16, 2024",3089.74,3218.09,3073.29,3133.27,0
"Nov 15, 2024",3059.53,3130.7,3016.14,3103.04,0
"Nov 14, 2024",3192.52,3240.27,3032.97,3058.95,0
"Nov 13, 2024",3244.54,3337.88,3121.67,3192.6,0
"Nov 12, 2024",3375.15,3444.15,3211.2,3246.26,0
"Nov 11, 2024",3191.66,3389.53,3109.77,3374.81,0
"Nov 10, 2024",3130.73,3249.91,3073.25,3191.33,0
"Nov 9, 2024",2962.79,3156.37,2957.18,3131.14,0
"Nov 8, 2024",2895.6,2983.74,2889.48,2962.3,0
"Nov 7, 2024",2724.01,2918.74,2701.59,2895.59,0
"Nov 6, 2024",2422.54,2743.96,2421.81,2724.17,0
"Nov 5, 2024",2397.04,2478.62,2380.6,2422.65,0
"Nov 4, 2024",2456.1,2488.35,2359.58,2397.03,0
"Nov 3, 2024",2491.09,2495.44,2411.4,2456.43,0
"Nov 2, 2024",2512.21,2522.36,2471.96,2491.07,0
"Nov 1, 2024",2515.87,2583.78,2467.82,2511.89,0
"Oct 31, 2024",2657.21,2667.56,2501.57,2515.8,0
"Oct 30, 2024",2637.64,2720.27,2600.61,2657.37,0
"Oct 29, 2024",2565.42,2680.05,2560.15,2637.96,0
"Oct 28, 2024",2505.59,2587.43,2470.27,2565.35,0
"Oct 27, 2024",2479.94,2523.17,2462.27,2505.94,0
"Oct 26, 2024",2436.05,2503.23,2427.46,2479.6,0
"Oct 25, 2024",2534.45,2563.73,2381.45,2435.93,0
"Oct 24, 2024",2523.61,2559.15,2506.72,2534.5,0
"Oct 23, 2024",2620.09,2624.45,2457.17,2509.1,0
"Oct 22, 2024",2665.66,2669.79,2605.62,2620.2,0
"Oct 21, 2024",2746.31,2765.55,2655.29,2665.71,0
"Oct 20, 2024",2648.67,2756.44,2635.95,2746.36,0
"Oct 19, 2024",2641.49,2661.87,2631.66,2648.66,0
"Oct 18, 2024",2604.81,2674.37,2595.96,2641.55,0
"Oct 17, 2024",2611.19,2646.87,2577.31,2604.27,0
"Oct 16, 2024",2606.02,2644.85,2589.61,2611.1,0
"Oct 15, 2024",2629.02,2685.17,2537.94,2606.02,0
"Oct 14, 2024",2467.65,2652.88,2443.55,2628.9,0
"Oct 13, 2024",2476.52,2484.13,2436.97,2467.68,0
"Oct 12, 2024",2436.52,2488.24,2434.2,2476.52,0
"Oct 11, 2024",2383.94,2470.4,2380.5,2436.51,0
"Oct 10, 2024",2368.27,2417.29,2329.78,2383.86,0
"Oct 9, 2024",2439.84,2470.91,2350.95,2368.28,0
"Oct 8, 2024",2421.98,2464.13,2400.51,2439.84,0
"Oct 7, 2024",2439.94,2520.41,2405.13,2421.8,0
"Oct 6, 2024",2415.53,2456.63,2407.1,2439.96,0
"Oct 5, 2024",2414.85,2427.52,2390.84,2415.63,0
"Oct 4, 2024",2349.73,2440.24,2339.87,2414.79,0
"Oct 3, 2024",2365.21,2402.86,2311.03,2349.79,0
"Oct 2, 2024",2448.88,2498.12,2354.54,2365.23,0
"Oct 1, 2024",2603.26,2657.62,2415.08,2448.92,0
"Sep 30, 2024",2659.29,2662.49,2576.98,2603.06,0
"Sep 29, 2024",2677.63,2683.45,2635.58,2659.35,0
"Sep 28, 2024",2695.82,2704.93,2652.25,2677.54,0
"Sep 27, 2024",2632.24,2728.07,2616.95,2695.9,0
"Sep 26, 2024",2579.22,2665.99,2559.95,2632.2,0
"Sep 25, 2024",2654.36,2672.46,2557.72,2579.39,0
"Sep 24, 2024",2648.48,2671.28,2593.15,2654.35,0
"Sep 23, 2024",2582.77,2701.68,2541.91,2648.55,0
"Sep 22, 2024",2615.85,2632.04,2528.52,2582.86,0
"Sep 21, 2024",2560.88,2621.62,2530.84,2615.86,0
"Sep 20, 2024",2464.78,2571.99,2439.38,2561.07,0
"Sep 19, 2024",2369.37,2492.2,2369.37,2464.75,0
"Sep 18, 2024",2341.73,2369.73,2278.66,2369.73,0
"Sep 17, 2024",2295.28,2392.15,2263.79,2341.71,0
"Sep 16, 2024",2320.89,2334.79,2253.72,2295.28,0
"Sep 15, 2024",2418.27,2430.38,2286.63,2320.9,0
"Sep 14, 2024",2441.58,2442.63,2386.98,2418.6,0
"Sep 13, 2024",2361.74,2462.8,2338.14,2441.61,0
"Sep 12, 2024",2339.84,2390.19,2316.16,2361.78,0
"Sep 11, 2024",2389.6,2389.72,2279.05,2339.84,0
"Sep 10, 2024",2358.5,2398.5,2323.07,2389.58,0
"Sep 9, 2024",2297.9,2379.79,2274.12,2358.48,0
"Sep 8, 2024",2274.44,2332.36,2243.91,2297.29,0
"Sep 7, 2024",2223.93,2310.19,2222.1,2274.11,0
"Sep 6, 2024",2367.7,2406.51,2150.86,2223.88,0
"Sep 5, 2024",2448.99,2465.39,2348.86,2367.74,0
"Sep 4, 2024",2420.19,2488.92,2313.27,2448.98,0
"Sep 3, 2024",2538.16,2552.8,2419.88,2420.6,0
"Sep 2, 2024",2427.97,2563.09,2426.1,2538.19,0
"Sep 1, 2024",2513.42,2515.47,2401.89,2427.9,0
"Aug 31, 2024",2525.86,2532.39,2493.71,2513.39,0
"Aug 30, 2024",2528.73,2539.92,2432.83,2525.82,0
"Aug 29, 2024",2528.36,2595.98,2507.5,2528.79,0
"Aug 28, 2024",2458.9,2553.82,2422.29,2528.42,0
"Aug 27, 2024",2681.62,2700.15,2401.18,2458.73,0
"Aug 26, 2024",2749.25,2763.0,2668.89,2681.34,0
"Aug 25, 2024",2769.1,2793.01,2736.09,2749.16,0
"Aug 24, 2024",2765.48,2820.02,2737.78,2769.39,0
"Aug 23, 2024",2622.92,2799.33,2622.58,2764.45,0
"Aug 22, 2024",2630.86,2644.82,2587.11,2622.95,0
"Aug 21, 2024",2573.11,2662.95,2538.66,2631.4,0
"Aug 20, 2024",2637.31,2695.91,2556.75,2573.11,0
"Aug 19, 2024",2612.72,2648.28,2566.4,2637.31,0
"Aug 18, 2024",2614.11,2684.03,2596.74,2613.36,0
"Aug 17, 2024",2593.17,2626.67,2588.79,2614.55,0
"Aug 16, 2024",2570.09,2629.38,2553.07,2593.19,0
"Aug 15, 2024",2662.89,2675.31,2518.67,2570.09,0
"Aug 14, 2024",2703.59,2775.28,2636.71,2662.91,0
"Aug 13, 2024",2724.3,2737.99,2613.8,2703.67,0
"Aug 12, 2024",2553.5,2749.14,2513.39,2724.43,0
"Aug 11, 2024",2609.97,2718.8,2544.17,2553.25,0
"Aug 10, 2024",2599.58,2642.93,2580.66,2610.02,0
"Aug 9, 2024",2683.72,2706.45,2555.23,2599.6,0
"Aug 8, 2024",2336.92,2721.95,2322.53,2683.35,0
"Aug 7, 2024",2458.99,2551.56,2312.17,2336.59,0
"Aug 6, 2024",2417.27,2553.58,2416.53,2458.72,0
"Aug 5, 2024",2686.03,2695.89,2122.55,2417.21,0
"Aug 4, 2024",2903.09,2931.47,2639.57,2686.4,0
"Aug 3, 2024",2985.95,3015.3,2861.18,2903.39,0
"Aug 2, 2024",3201.6,3214.53,2965.73,2986.01,0
"Aug 1, 2024",3231.25,3241.78,3078.54,3201.56,0
"Jul 31, 2024",3278.69,3347.64,3216.07,3231.3,0
"Jul 30, 2024",3320.64,3365.32,3235.76,3278.67,0
"Jul 29, 2024",3271.45,3396.63,3257.72,3320.54,0
"Jul 28, 2024",3247.51,3283.15,3201.76,3271.46,0
"Jul 27, 2024",3275.89,3327.43,3195.36,3247.61,0
"Jul 26, 2024",3174.05,3285.76,3172.78,3275.95,0
"Jul 25, 2024",3336.36,3341.44,3088.76,3174.43,0
"Jul 24, 2024",3482.15,3487.65,3304.04,3336.34,0
"Jul 23, 2024",3440.77,3539.53,3395.42,3482.0,0
"Jul 22, 2024",3536.63,3560.08,3425.8,3440.42,0
"Jul 21, 2024",3519.43,3546.62,3415.44,3536.61,0
